skill_name,report_month,mention_count,distinct_postings,total_postings_that_month,pct_of_postings,prev_month_mentions,mom_change_pct,is_trending,year,month_num
equipment optimization,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
equipment ordering,2024-01-01 00:00:00,106,105,1348454,7.8e-05,,,false,2024,1
equipment performance,2024-01-01 00:00:00,143,143,1348454,0.000106,,,false,2024,1
equipment planning,2024-01-01 00:00:00,76,74,1348454,5.5e-05,,,false,2024,1
equipment preparation,2024-01-01 00:00:00,314,314,1348454,0.000233,,,false,2024,1
equipment procurement,2024-01-01 00:00:00,258,254,1348454,0.000188,,,false,2024,1
equipment purchases,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
equipment purchasing,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
equipment qualification,2024-01-01 00:00:00,158,158,1348454,0.000117,,,false,2024,1
equipment records,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
equipment reliability,2024-01-01 00:00:00,171,171,1348454,0.000127,,,false,2024,1
equipment rental,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
equipment repair,2024-01-01 00:00:00,1426,1426,1348454,0.001058,,,false,2024,1
equipment repairs,2024-01-01 00:00:00,125,125,1348454,9.3e-05,,,false,2024,1
equipment replacement,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
equipment requirements,2024-01-01 00:00:00,102,101,1348454,7.5e-05,,,false,2024,1
equipment safety,2024-01-01 00:00:00,316,316,1348454,0.000234,,,false,2024,1
equipment sales,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
equipment scheduling,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
equipment selection,2024-01-01 00:00:00,594,593,1348454,0.00044,,,false,2024,1
equipment servicing,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
equipment setup,2024-01-01 00:00:00,323,323,1348454,0.00024,,,false,2024,1
equipment sizing,2024-01-01 00:00:00,159,159,1348454,0.000118,,,false,2024,1
equipment specification,2024-01-01 00:00:00,139,138,1348454,0.000102,,,false,2024,1
equipment specifications,2024-01-01 00:00:00,349,349,1348454,0.000259,,,false,2024,1
equipment sterilization,2024-01-01 00:00:00,129,129,1348454,9.6e-05,,,false,2024,1
equipment storage,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
equipment testing,2024-01-01 00:00:00,239,237,1348454,0.000176,,,false,2024,1
equipment tracking,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
equipment training,2024-01-01 00:00:00,138,138,1348454,0.000102,,,false,2024,1
equipment troubleshooting,2024-01-01 00:00:00,685,681,1348454,0.000505,,,false,2024,1
equipment understanding,2024-01-01 00:00:00,162,162,1348454,0.00012,,,false,2024,1
equipment upgrades,2024-01-01 00:00:00,93,93,1348454,6.9e-05,,,false,2024,1
equipment usage,2024-01-01 00:00:00,559,559,1348454,0.000415,,,false,2024,1
equipment use,2024-01-01 00:00:00,324,324,1348454,0.00024,,,false,2024,1
equipment utilization,2024-01-01 00:00:00,236,236,1348454,0.000175,,,false,2024,1
equipment validation,2024-01-01 00:00:00,136,136,1348454,0.000101,,,false,2024,1
equipment vendors,2024-01-01 00:00:00,54,53,1348454,3.9e-05,,,false,2024,1
equities,2024-01-01 00:00:00,111,109,1348454,8.1e-05,,,false,2024,1
equity,2024-01-01 00:00:00,8368,8292,1348454,0.006149,,,false,2024,1
equity and diversity,2024-01-01 00:00:00,67,66,1348454,4.9e-05,,,false,2024,1
equity and inclusion,2024-01-01 00:00:00,232,231,1348454,0.000171,,,false,2024,1
equity awards,2024-01-01 00:00:00,55,50,1348454,3.7e-05,,,false,2024,1
equity compensation,2024-01-01 00:00:00,89,88,1348454,6.5e-05,,,false,2024,1
equity diversity and inclusion,2024-01-01 00:00:00,249,246,1348454,0.000182,,,false,2024,1
equity expansion,2024-01-01 00:00:00,112,112,1348454,8.3e-05,,,false,2024,1
equity grants,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
equity inclusion and diversity,2024-01-01 00:00:00,95,95,1348454,7e-05,,,false,2024,1
equity inclusion and diversity resources,2024-01-01 00:00:00,517,517,1348454,0.000383,,,false,2024,1
equity options,2024-01-01 00:00:00,57,56,1348454,4.2e-05,,,false,2024,1
equity ownership,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
equity plan,2024-01-01 00:00:00,51,48,1348454,3.6e-05,,,false,2024,1
equity program,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
equity research,2024-01-01 00:00:00,77,76,1348454,5.6e-05,,,false,2024,1
equity stock purchase,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
equivalency,2024-01-01 00:00:00,95,95,1348454,7e-05,,,false,2024,1
er,2024-01-01 00:00:00,1152,1152,1348454,0.000854,,,false,2024,1
er experience,2024-01-01 00:00:00,515,515,1348454,0.000382,,,false,2024,1
er holding,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
er nurse,2024-01-01 00:00:00,138,138,1348454,0.000102,,,false,2024,1
er rn,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
er/trauma,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
er/trauma nursing,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
er/trauma rn,2024-01-01 00:00:00,266,266,1348454,0.000197,,,false,2024,1
ercp,2024-01-01 00:00:00,511,511,1348454,0.000379,,,false,2024,1
ergonomic assessment,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
ergonomic assessments,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
ergonomics,2024-01-01 00:00:00,585,585,1348454,0.000434,,,false,2024,1
erisa,2024-01-01 00:00:00,348,342,1348454,0.000254,,,false,2024,1
erosion,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
erosion and sediment control,2024-01-01 00:00:00,137,134,1348454,9.9e-05,,,false,2024,1
erosion and sedimentation control,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
erosion control,2024-01-01 00:00:00,437,435,1348454,0.000323,,,false,2024,1
erp,2024-01-01 00:00:00,4594,4545,1348454,0.003371,,,false,2024,1
erp (enterprise resource planning),2024-01-01 00:00:00,170,167,1348454,0.000124,,,false,2024,1
erp applications,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
erp experience,2024-01-01 00:00:00,145,144,1348454,0.000107,,,false,2024,1
erp implementation,2024-01-01 00:00:00,420,413,1348454,0.000306,,,false,2024,1
erp software,2024-01-01 00:00:00,503,498,1348454,0.000369,,,false,2024,1
erp system,2024-01-01 00:00:00,955,950,1348454,0.000705,,,false,2024,1
erp system experience,2024-01-01 00:00:00,78,77,1348454,5.7e-05,,,false,2024,1
erp systems,2024-01-01 00:00:00,5224,5180,1348454,0.003841,,,false,2024,1
erp systems knowledge,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
erp/mrp,2024-01-01 00:00:00,90,90,1348454,6.7e-05,,,false,2024,1
erp/mrp systems,2024-01-01 00:00:00,206,206,1348454,0.000153,,,false,2024,1
erps,2024-01-01 00:00:00,139,134,1348454,9.9e-05,,,false,2024,1
errand running,2024-01-01 00:00:00,154,154,1348454,0.000114,,,false,2024,1
errands,2024-01-01 00:00:00,560,558,1348454,0.000414,,,false,2024,1
error analysis,2024-01-01 00:00:00,91,84,1348454,6.2e-05,,,false,2024,1
error correction,2024-01-01 00:00:00,207,200,1348454,0.000148,,,false,2024,1
error detection,2024-01-01 00:00:00,74,70,1348454,5.2e-05,,,false,2024,1
error handling,2024-01-01 00:00:00,146,123,1348454,9.1e-05,,,false,2024,1
error identification,2024-01-01 00:00:00,91,82,1348454,6.1e-05,,,false,2024,1
error prevention,2024-01-01 00:00:00,82,81,1348454,6e-05,,,false,2024,1
error proofing,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
error reduction,2024-01-01 00:00:00,58,57,1348454,4.2e-05,,,false,2024,1
error reporting,2024-01-01 00:00:00,101,99,1348454,7.3e-05,,,false,2024,1
error resolution,2024-01-01 00:00:00,83,82,1348454,6.1e-05,,,false,2024,1
errors,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
erwin,2024-01-01 00:00:00,113,63,1348454,4.7e-05,,,false,2024,1
es6,2024-01-01 00:00:00,93,93,1348454,6.9e-05,,,false,2024,1
esa,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
esb,2024-01-01 00:00:00,62,59,1348454,4.4e-05,,,false,2024,1
escalation,2024-01-01 00:00:00,1324,1305,1348454,0.000968,,,false,2024,1
escalation handling,2024-01-01 00:00:00,103,101,1348454,7.5e-05,,,false,2024,1
escalation management,2024-01-01 00:00:00,423,415,1348454,0.000308,,,false,2024,1
escalation point,2024-01-01 00:00:00,78,75,1348454,5.6e-05,,,false,2024,1
escalation procedures,2024-01-01 00:00:00,92,89,1348454,6.6e-05,,,false,2024,1
escalations,2024-01-01 00:00:00,140,139,1348454,0.000103,,,false,2024,1
escrow,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
esd,2024-01-01 00:00:00,165,165,1348454,0.000122,,,false,2024,1
esg,2024-01-01 00:00:00,260,258,1348454,0.000191,,,false,2024,1
esg reporting,2024-01-01 00:00:00,91,85,1348454,6.3e-05,,,false,2024,1
esl,2024-01-01 00:00:00,127,127,1348454,9.4e-05,,,false,2024,1
esol,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
esop,2024-01-01 00:00:00,747,743,1348454,0.000551,,,false,2024,1
esop company,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
espp,2024-01-01 00:00:00,166,164,1348454,0.000122,,,false,2024,1
espresso,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
esrd,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
esri,2024-01-01 00:00:00,131,122,1348454,9e-05,,,false,2024,1
esri arcgis,2024-01-01 00:00:00,130,124,1348454,9.2e-05,,,false,2024,1
essay editing,2024-01-01 00:00:00,174,174,1348454,0.000129,,,false,2024,1
essbase,2024-01-01 00:00:00,223,220,1348454,0.000163,,,false,2024,1
essential functions,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
est,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
established customer base,2024-01-01 00:00:00,172,172,1348454,0.000128,,,false,2024,1
established procedures,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
establishing relationships,2024-01-01 00:00:00,52,51,1348454,3.8e-05,,,false,2024,1
estate,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
estate administration,2024-01-01 00:00:00,300,300,1348454,0.000222,,,false,2024,1
estate agency,2024-01-01 00:00:00,245,245,1348454,0.000182,,,false,2024,1
estate agent,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
estate management,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
estate planning,2024-01-01 00:00:00,1693,1691,1348454,0.001254,,,false,2024,1
estate tax,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
estates,2024-01-01 00:00:00,136,136,1348454,0.000101,,,false,2024,1
esthetician,2024-01-01 00:00:00,135,135,1348454,0.0001,,,false,2024,1
esthetics,2024-01-01 00:00:00,202,202,1348454,0.00015,,,false,2024,1
estimates,2024-01-01 00:00:00,614,609,1348454,0.000452,,,false,2024,1
estimating,2024-01-01 00:00:00,5008,4967,1348454,0.003683,,,false,2024,1
estimating experience,2024-01-01 00:00:00,75,75,1348454,5.6e-05,,,false,2024,1
estimating software,2024-01-01 00:00:00,533,531,1348454,0.000394,,,false,2024,1
estimating systems,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
estimation,2024-01-01 00:00:00,1057,1045,1348454,0.000775,,,false,2024,1
estimator,2024-01-01 00:00:00,129,129,1348454,9.6e-05,,,false,2024,1
esxi,2024-01-01 00:00:00,124,123,1348454,9.1e-05,,,false,2024,1
etabs,2024-01-01 00:00:00,317,317,1348454,0.000235,,,false,2024,1
etap,2024-01-01 00:00:00,590,588,1348454,0.000436,,,false,2024,1
etfs,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ethercat,2024-01-01 00:00:00,75,74,1348454,5.5e-05,,,false,2024,1
ethernet,2024-01-01 00:00:00,1110,1090,1348454,0.000808,,,false,2024,1
ethernet/ip,2024-01-01 00:00:00,143,143,1348454,0.000106,,,false,2024,1
ethical,2024-01-01 00:00:00,234,233,1348454,0.000173,,,false,2024,1
ethical and legal standards,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
ethical behavior,2024-01-01 00:00:00,730,725,1348454,0.000538,,,false,2024,1
ethical business practices,2024-01-01 00:00:00,101,101,1348454,7.5e-05,,,false,2024,1
ethical care,2024-01-01 00:00:00,162,162,1348454,0.00012,,,false,2024,1
ethical companies,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
ethical conduct,2024-01-01 00:00:00,1119,1118,1348454,0.000829,,,false,2024,1
ethical considerations,2024-01-01 00:00:00,86,81,1348454,6e-05,,,false,2024,1
ethical decision making,2024-01-01 00:00:00,237,235,1348454,0.000174,,,false,2024,1
ethical decisionmaking,2024-01-01 00:00:00,675,674,1348454,0.0005,,,false,2024,1
ethical documentation,2024-01-01 00:00:00,115,115,1348454,8.5e-05,,,false,2024,1
ethical guidelines,2024-01-01 00:00:00,218,217,1348454,0.000161,,,false,2024,1
ethical hacking,2024-01-01 00:00:00,115,111,1348454,8.2e-05,,,false,2024,1
ethical issues,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
ethical judgment,2024-01-01 00:00:00,50,48,1348454,3.6e-05,,,false,2024,1
ethical leadership,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
ethical patient care,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
ethical practice,2024-01-01 00:00:00,377,377,1348454,0.00028,,,false,2024,1
ethical practices,2024-01-01 00:00:00,235,232,1348454,0.000172,,,false,2024,1
ethical principles,2024-01-01 00:00:00,245,244,1348454,0.000181,,,false,2024,1
ethical sourcing,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
ethical standards,2024-01-01 00:00:00,1434,1432,1348454,0.001062,,,false,2024,1
ethics,2024-01-01 00:00:00,13135,13093,1348454,0.00971,,,false,2024,1
ethics and compliance,2024-01-01 00:00:00,232,231,1348454,0.000171,,,false,2024,1
ethics and integrity,2024-01-01 00:00:00,177,176,1348454,0.000131,,,false,2024,1
ethics and values,2024-01-01 00:00:00,87,86,1348454,6.4e-05,,,false,2024,1
ethisphere institute,2024-01-01 00:00:00,203,203,1348454,0.000151,,,false,2024,1
ethnic studies,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
ethnicity,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
etiquette,2024-01-01 00:00:00,173,173,1348454,0.000128,,,false,2024,1
etl,2024-01-01 00:00:00,2655,1800,1348454,0.001335,,,false,2024,1
etl (extract transform load),2024-01-01 00:00:00,97,64,1348454,4.7e-05,,,false,2024,1
etl development,2024-01-01 00:00:00,126,88,1348454,6.5e-05,,,false,2024,1
etl frameworks,2024-01-01 00:00:00,57,40,1348454,3e-05,,,false,2024,1
etl pipeline,2024-01-01 00:00:00,94,47,1348454,3.5e-05,,,false,2024,1
etl pipelines,2024-01-01 00:00:00,288,162,1348454,0.00012,,,false,2024,1
etl processes,2024-01-01 00:00:00,411,261,1348454,0.000194,,,false,2024,1
etl testing,2024-01-01 00:00:00,52,45,1348454,3.3e-05,,,false,2024,1
etl tools,2024-01-01 00:00:00,291,196,1348454,0.000145,,,false,2024,1
etl/elt,2024-01-01 00:00:00,186,115,1348454,8.5e-05,,,false,2024,1
eu,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
eu mdr,2024-01-01 00:00:00,74,73,1348454,5.4e-05,,,false,2024,1
eurocodes,2024-01-01 00:00:00,95,95,1348454,7e-05,,,false,2024,1
european languages,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
eus,2024-01-01 00:00:00,296,296,1348454,0.00022,,,false,2024,1
euthanasia,2024-01-01 00:00:00,333,333,1348454,0.000247,,,false,2024,1
ev charging,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
evacuation,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
evacuation procedures,2024-01-01 00:00:00,131,130,1348454,9.6e-05,,,false,2024,1
evaluate,2024-01-01 00:00:00,144,143,1348454,0.000106,,,false,2024,1
evaluate patients,2024-01-01 00:00:00,65,64,1348454,4.7e-05,,,false,2024,1
evaluating,2024-01-01 00:00:00,1022,1022,1348454,0.000758,,,false,2024,1
evaluation,2024-01-01 00:00:00,14721,14668,1348454,0.010878,,,false,2024,1
evaluation methods,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
evaluation of care,2024-01-01 00:00:00,239,239,1348454,0.000177,,,false,2024,1
evaluation skills,2024-01-01 00:00:00,202,200,1348454,0.000148,,,false,2024,1
evaluation techniques,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
evaluations,2024-01-01 00:00:00,1000,996,1348454,0.000739,,,false,2024,1
evaluative methods,2024-01-01 00:00:00,66,65,1348454,4.8e-05,,,false,2024,1
evangelism,2024-01-01 00:00:00,65,62,1348454,4.6e-05,,,false,2024,1
evd,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
evening,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
evening and weekend availability,2024-01-01 00:00:00,202,202,1348454,0.00015,,,false,2024,1
evening and weekend hours,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
evening and weekend work,2024-01-01 00:00:00,244,244,1348454,0.000181,,,false,2024,1
evening availability,2024-01-01 00:00:00,143,142,1348454,0.000105,,,false,2024,1
evening hours,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
evening shift,2024-01-01 00:00:00,306,304,1348454,0.000225,,,false,2024,1
evening shifts,2024-01-01 00:00:00,162,162,1348454,0.00012,,,false,2024,1
evening work,2024-01-01 00:00:00,251,251,1348454,0.000186,,,false,2024,1
evenings,2024-01-01 00:00:00,526,526,1348454,0.00039,,,false,2024,1
event attendance,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
event coordination,2024-01-01 00:00:00,1580,1580,1348454,0.001172,,,false,2024,1
event driven architecture,2024-01-01 00:00:00,79,76,1348454,5.6e-05,,,false,2024,1
event execution,2024-01-01 00:00:00,422,422,1348454,0.000313,,,false,2024,1
event hosting,2024-01-01 00:00:00,99,97,1348454,7.2e-05,,,false,2024,1
event logistics,2024-01-01 00:00:00,145,145,1348454,0.000108,,,false,2024,1
event management,2024-01-01 00:00:00,2985,2982,1348454,0.002211,,,false,2024,1
event management software,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
event marketing,2024-01-01 00:00:00,153,153,1348454,0.000113,,,false,2024,1
event operations,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
event organization,2024-01-01 00:00:00,228,225,1348454,0.000167,,,false,2024,1
event participation,2024-01-01 00:00:00,90,90,1348454,6.7e-05,,,false,2024,1
event planning,2024-01-01 00:00:00,8673,8665,1348454,0.006426,,,false,2024,1
event planning and coordination,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
event planning and execution,2024-01-01 00:00:00,137,136,1348454,0.000101,,,false,2024,1
event planning skills,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
event preparation,2024-01-01 00:00:00,103,103,1348454,7.6e-05,,,false,2024,1
event production,2024-01-01 00:00:00,169,169,1348454,0.000125,,,false,2024,1
event promotion,2024-01-01 00:00:00,92,92,1348454,6.8e-05,,,false,2024,1
event sales,2024-01-01 00:00:00,81,80,1348454,5.9e-05,,,false,2024,1
event scheduling,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
event setup,2024-01-01 00:00:00,198,198,1348454,0.000147,,,false,2024,1
event staffing,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
event support,2024-01-01 00:00:00,126,125,1348454,9.3e-05,,,false,2024,1
event technology,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
eventbrite,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
eventdriven architecture,2024-01-01 00:00:00,224,216,1348454,0.00016,,,false,2024,1
eventdriven architectures,2024-01-01 00:00:00,110,95,1348454,7e-05,,,false,2024,1
events,2024-01-01 00:00:00,579,575,1348454,0.000426,,,false,2024,1
events management,2024-01-01 00:00:00,97,96,1348454,7.1e-05,,,false,2024,1
everify,2024-01-01 00:00:00,3926,3910,1348454,0.0029,,,false,2024,1
